what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490172920580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490172923266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173145051
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1490173146472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173152457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173489257
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1490173492982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173496623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173544053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490173551720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490173552377
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1490173554336
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173560996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173568341
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173571066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173592817
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1490173594065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490173600314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173604885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490173751413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490173758505
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490173793008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490173794467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490173795077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490173802137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490173802312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490173802483
