what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115644704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115644832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115644954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115645092
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115645204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115645622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489115646309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115647493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1489115665527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115666268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115671317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1489115674163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115691201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115708869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115724966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115726692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115727978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115728068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115744180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115766761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115803530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115810728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115812309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115823384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115827231
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489115834345
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489115834631
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489115834686
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489115842886
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489115846058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489115846111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115884347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115891411
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115891637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115905281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115925265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489115931334
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489115935824
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1489115938249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115942018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115962417
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489115964778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489115966224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489116086549
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489116088153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489116095923
error,log,,,"Failed to load properties file for project 'demoEditText1'",1489116113666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489116113733
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489116120585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489116120611
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489116120612
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489116121448
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489116121448
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1489116122151
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489116122983
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489116122983
opened,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489116128428
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489116128440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489116133207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489116135472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489116147151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1489116158776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489116165800
error,log,,,"Unhandled event loop exception",1489116169129
error,log,,,"Unhandled event loop exception",1489116182317
error,log,,,"Unhandled event loop exception",1489116182320
error,log,,,"Unhandled event loop exception",1489116182450
error,log,,,"Unhandled event loop exception",1489116182602
error,log,,,"Unhandled event loop exception",1489116182741
error,log,,,"Unhandled event loop exception",1489116182869
error,log,,,"Unhandled event loop exception",1489116183936
error,log,,,"Unhandled event loop exception",1489116184046
error,log,,,"Unhandled event loop exception",1489116184621
error,log,,,"Unhandled event loop exception",1489116184772
error,log,,,"Unhandled event loop exception",1489116185977
error,log,,,"Unhandled event loop exception",1489116187658
error,log,,,"Unhandled event loop exception",1489116187753
error,log,,,"Unhandled event loop exception",1489116187959
error,log,,,"Unhandled event loop exception",1489116188076
error,log,,,"Unhandled event loop exception",1489116188204
error,log,,,"Unhandled event loop exception",1489116188326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489116189226
error,log,,,"Unhandled event loop exception",1489116189771
error,log,,,"Unhandled event loop exception",1489116195213
error,log,,,"Unhandled event loop exception",1489116195217
error,log,,,"Unhandled event loop exception",1489116195355
error,log,,,"Unhandled event loop exception",1489116195516
error,log,,,"Unhandled event loop exception",1489116196063
error,log,,,"Unhandled event loop exception",1489116196180
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489116197365
error,log,,,"Unhandled event loop exception",1489116197901
error,log,,,"Unhandled event loop exception",1489116202444
error,log,,,"Unhandled event loop exception",1489116202449
error,log,,,"Unhandled event loop exception",1489116202564
error,log,,,"Unhandled event loop exception",1489116202703
error,log,,,"Unhandled event loop exception",1489116202759
error,log,,,"Unhandled event loop exception",1489116202967
error,log,,,"Unhandled event loop exception",1489116203032
error,log,,,"Unhandled event loop exception",1489116203210
error,log,,,"Unhandled event loop exception",1489116203277
error,log,,,"Unhandled event loop exception",1489116203403
error,log,,,"Unhandled event loop exception",1489116203911
error,log,,,"Unhandled event loop exception",1489116204128
error,log,,,"Unhandled event loop exception",1489116204291
error,log,,,"Unhandled event loop exception",1489116204650
error,log,,,"Unhandled event loop exception",1489116204737
error,log,,,"Unhandled event loop exception",1489116204891
