what,kind,bundleId,bundleVersion,description,time
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490060409634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490060410479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490060429408
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490060431324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490060444238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1490060461601
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490060517765
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490060521347
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490060530147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490060546927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061800066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061810009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061824687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1490061824695
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1490061825313
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490061826371
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490061828564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061829529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061839014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490061947478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062502922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062503393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062504210
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490062506284
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490062506371
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490062506371
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490062507365
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490062507366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062509164
error,log,,,"Failed to load properties file for project 'demoFrameLayout2'",1490062546789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062546823
opened,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490062555973
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490062555979
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062596249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062657351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062677821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062694258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490062704205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062706355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062711063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062720437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490062728637
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062729381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062732650
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062750559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062757943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062794516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062802052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490062815916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062818563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062825152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490062826981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062834010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062837108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062837843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062850322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062869072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062870983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062890008
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490062892620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490062894853
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490062899015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062916222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1490062930720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490062947120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490062963256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063006510
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063007645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1490063012182
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063014662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063017120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063036079
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063036084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1490063040843
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063048201
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063052146
activated,perspective,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.Perspective",1490063057080
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1490063059731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063062013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063062972
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063080258
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1490063080279
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063080282
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063081586
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490063086254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063088957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063090931
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490063090959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063100335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063103209
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063106305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063112792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063117080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063117696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063118092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063118774
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063118987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063119780
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063121712
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063124366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490063128426
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490063129651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063145250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063150552
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063150991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063153547
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490063156083
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1490063162802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063163719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490063171491
activated,perspective,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.Perspective",1490063172363
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1490063174572
