what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1489483629558
arch,sysinfo,,,"x86_64",1489483629558
ws,sysinfo,,,"win32",1489483629558
locale,sysinfo,,,"zh_CN",1489483629558
processors,sysinfo,,,"4",1489483629558
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489483629558
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1489483629558
java.specification.name,sysinfo,,,"Java Platform API Specification",1489483629558
java.specification.vendor,sysinfo,,,"Oracle Corporation",1489483629558
java.specification.version,sysinfo,,,"1.8",1489483629558
java.vendor,sysinfo,,,"Oracle Corporation",1489483629558
java.version,sysinfo,,,"1.8.0_121",1489483629558
java.vm.info,sysinfo,,,"mixed mode",1489483629558
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1489483629558
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489483629558
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1489483629558
java.vm.specification.version,sysinfo,,,"1.8",1489483629558
java.vm.vendor,sysinfo,,,"Oracle Corporation",1489483629558
java.vm.version,sysinfo,,,"25.121-b13",1489483629558
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1489483630134
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1489483630322
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1489483630400
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1489483630509
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1489483630540
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1489483630978
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1489483631087
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489483631134
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489483631368
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1489483631462
started,bundle,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms",1489483632759
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1489483633462
started,bundle,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.adt",1489483633868
