what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1489049348281
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1489049348469
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1489049348547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049348984
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1489049349015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049354062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049356578
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1489049356578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489049356578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049377094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049397938
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1489049397938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049405953
error,log,,,"Failed to load properties file for project 'paddingMargins'",1489049434438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049434516
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489049442360
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1489049442422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049453282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049480157
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1489049482095
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1489049482110
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1489049482220
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1489049482235
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1489049482298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049484329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049488220
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489049501345
opened,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489049507267
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489049507345
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489049508439
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489049508923
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489049508923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489049517439
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489049531361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049559986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049564736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489049584799
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1489049600736
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1489049600799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489049600846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049618861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049638315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489049653549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489049663253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049697472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049732925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489049735628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489050090963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489050092225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489050673483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489050679530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489050691359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489050698171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489051322669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489051323590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489055018111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489055020705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489055043364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489055044552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489061981003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489061983592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489062001294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489062008164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489062014707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489062016539
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063317105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063319035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063830360
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489063831316
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1489063839206
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1489063839496
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.ThreadView",1489063839533
activated,perspective,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.Perspective",1489063839568
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1489063841343
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489063843390
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1489063843393
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489063843428
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1489063844562
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1489063847913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063851795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063860825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063863756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489063864704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064061765
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1489064069540
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1489064119904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064135751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064824953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489064829678
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489064831283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1489064896183
error,log,,,"Unhandled event loop exception",1489064900135
error,log,,,"Unhandled event loop exception",1489064900137
error,log,,,"Unhandled event loop exception",1489064901027
error,log,,,"Unhandled event loop exception",1489064903173
error,log,,,"Unhandled event loop exception",1489064903175
error,log,,,"Unhandled event loop exception",1489064903707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1489064904642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489064928111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064955448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064959057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1489064964100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489064965947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065059611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065063436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065078376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065087527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065094921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065095891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065100543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1489065105576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065106661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065113181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1489065117096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065119330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065153795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065164180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065177962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065179651
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065186568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065191784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065196682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065198098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065451327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1489065457323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1489065472739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065474983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065477333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1489065477473
