what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1490664040886
error,log,,,"Unhandled event loop exception",1490664041818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664043124
error,log,,,"Unhandled event loop exception",1490664043592
error,log,,,"Unhandled event loop exception",1490664043593
error,log,,,"Unhandled event loop exception",1490664047215
error,log,,,"Unhandled event loop exception",1490664047569
error,log,,,"Unhandled event loop exception",1490664047831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490664114182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490664115487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664126800
error,log,,,"Unhandled event loop exception",1490664146937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490664150056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490664152276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664152944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490664175747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490664177378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664178284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664179847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664181043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664181325
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664192256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664199607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664206813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664231990
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664240329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664243336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664246634
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664247491
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490664250087
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664263643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664268173
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664272076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664276925
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664288908
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664291497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664301091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664310791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490664317803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1490664319101
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490664321968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490664322810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664323672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664341013
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490664343213
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664346447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664356606
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490664359282
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664361744
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664363577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664364383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664366861
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664367920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664373272
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664374267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664380965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664400047
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664401808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664410429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664410986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664411298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664414015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664425162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664428314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664430235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664434353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664483925
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664490385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664492767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664503156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664504698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664867176
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664870299
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490664870329
closed,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664870329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664873685
error,log,,,"Failed to load properties file for project 'demoTableLayout2'",1490664888854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664888894
opened,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664900861
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.layout.LayoutEditor",1490664900867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664909701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664915681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664919411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664928218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490664940288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664954867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490664984440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490665008895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665012775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665017203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490665034491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665036459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665037107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665050017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665057081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490665083640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665085387
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665086329
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665087835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665089031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490665104658
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665106283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665106902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665117098
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665138614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665143316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665144199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665166065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1490665181401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665181936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490665185897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490665186638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665189950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665211150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665213414
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665233863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665238530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665272922
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1490665291770
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.OldLogCatView",1490665292828
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.OldLogCatView",1490665292847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665297554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665307789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1490665307797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1490665307797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665315754
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490665327055
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1490665327072
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.OldLogCatView",1490665327082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1490665327082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1490665327082
